danh_muc,tên,địa_chỉ,loại,xếp_hạng,số_bình_luận,điện_thoại,trang_web,amenities,id_cid,id_dữ_liệu,mô_tả,extensions,giá_trích_xuất,tọa_độ_vĩ_độ,tọa_độ_kinh_độ,giờ_mở_cửa,trạng_thái_mở,operating_hours_chu_nhat,operating_hours_friday,operating_hours_monday,operating_hours_saturday,operating_hours_sunday,operating_hours_thu_ba,operating_hours_thu_bay,operating_hours_thu_hai,operating_hours_thu_nam,operating_hours_thu_sau,operating_hours_thu_tu,operating_hours_thursday,operating_hours_tuesday,operating_hours_wednesday,order_online,photos_link,id_địa_điểm,tìm_kiếm_id_địa_điểm,position,giá,provider_id,reserve_a_table,reviews_link,serpapi_thumbnail,service_options_an_tai_cho,service_options_curbside_pickup,service_options_delivery,service_options_dich_vu_tai_cho,service_options_dine_in,service_options_drive_through,service_options_giao_hang,service_options_giao_hang_khong_tiep_xuc,service_options_in_store_pickup,service_options_in_store_shopping,service_options_kerbside_pickup,service_options_mang_di,service_options_mua_mang_di_bang_xe,service_options_mua_sam_tai_cua_hang,service_options_nhan_tai_cua_hang,service_options_no_contact_delivery,service_options_outdoor_seating,service_options_takeaway,service_options_takeout,hình_thu_nhỏ,type_id,type_ids,types,unclaimed_listing,unsupported_extensions
Khách sạn,Yoyo Airport Saigon Hotel,"11 Đ. Trần Quốc Hoàn, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",Hotel,4.5,176.0,+84 707 228 818,https://www.facebook.com/yoyoairportsaigonhotel,,14009742790466821893,0x317529df36b1968b:0xc26c9ad7545d5f05,,"[{""crowd"": [""LGBTQ+ friendly""]}]",,10.8013493,106.6620201,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x317529df36b1968b%3A0xc26c9ad7545d5f05&engine=google_maps_photos&hl=en,ChIJi5axNt8pdTERBV9dVNeabMI,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi5axNt8pdTERBV9dVNeabMI,2,,/g/11lz58m32q,,https://serpapi.com/search.json?data_id=0x317529df36b1968b%3A0xc26c9ad7545d5f05&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/Ekf0RXicBcFBjoIwFADQE1WkxaAmLhSIVg1KpiqsDK3YWoEPFK3MBT3D3Gbe-_uqvm_M3HFKRUYSQJbFyxSdgLov6n4koHJkY5AwyDjLzXlpi67WadAF-vo8TCod2SPIOx6nceUzLzmdQEByW2N-cNH-9UuSFucSN55NPjtW2XhMYIUz_8YGyt7pUIYR4AeLL8cs0AONzz8uh7DdeX6usnxmWqo4Da-CKMGp946m1teI8f22sQvrkilSM4yeqIZ_g2RFVg,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernjXCrCj_kO5mjEwPogf20XNm7T4QUUocoQdG2bO1-Luz3Qq2ag2p4wQxKTmwN03oB2Y7dTyITvXylDEo2iTNWPYCjyINVS1boDqK47ahYa9sqIhbID_c3hcbI4vE8w7j-TbLJpw=w138-h92-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,KHÁCH SẠN HÀ OANH,"262 Đ. Nguyễn Văn Lượng, Phường 17, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,4.0,88.0,+84 28 3984 7777,http://khachsanhaoanh.com/,,3297493349337912511,0x317529289735d297:0x2dc30cbaf87fd4bf,,,,10.8387369,106.6714904,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x317529289735d297%3A0x2dc30cbaf87fd4bf&engine=google_maps_photos&hl=en,ChIJl9I1lygpdTERv9R_-LoMwy0,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl9I1lygpdTERv9R_-LoMwy0,3,,/g/11kqdmq3tk,,https://serpapi.com/search.json?data_id=0x317529289735d297%3A0x2dc30cbaf87fd4bf&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/yuQhi3icBcFbjoIwFADQFVVGOxE18aMKBEGrFh9hfgwDtVVoi9wiyv5mEbMbz_n_k9bWMHOcSuKBMEZUvAXe5EZbru0gN8oRNaAcEDgkPJGO1wzeZ7ezImnxokiGnpeto2SfI_lsvxS8BTvyM42ZLINlKNVBxoEok_j3Os0er59Lf6vccLHUFxVhQtW4Bx88QV2v0Cj2I5vSGjXKNGR7vx1SUugNG3UtpwrKLBhjsfrudyeWzbshniA5HaESafMBYMpF-A,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRsyW7wtgSu3BdS1DDaLJSQc-hvu0msygRUeWNKRhkFCHhmThKFgkSKbf9aqxZ_zil7HBCn_mJ3ANm6zsEsDgN7Ddn-KEJtYNp-rmorAOjiTYAdnMR2wueNmskaF63gI4zPVRa=w138-h92-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Khách sạn Thiên Tân,"633 Đ. Phạm Văn Đồng, khu phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",Hotel,3.5,47.0,+84 28 3535 0329,,,8708465797940712132,0x3175299e6eb0a957:0x78daaf80f8e512c4,,"[{""crowd"": [""LGBTQ+ friendly""]}]",,10.8271737,106.7175596,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x3175299e6eb0a957%3A0x78daaf80f8e512c4&engine=google_maps_photos&hl=en,ChIJV6mwbp4pdTERxBLl-ICv2ng,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJV6mwbp4pdTERxBLl-ICv2ng,4,,/g/11kb97_n8s,,https://serpapi.com/search.json?data_id=0x3175299e6eb0a957%3A0x78daaf80f8e512c4&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/Lg8oGnicDc5BcoIwAADAF0WmFAU604MQKFJA0DJqL4ySTCJEEkkCyE_9Rx9QD3vf5x9VSsgPw2D0fUE4Jwxrifuadwp3alHzm0GEBKLn08NYJ8iCNLj70MpnWwdWwru-3pSOF-TlNCoZUfeCmG4Zk_fzsSuwaNspMqmHvOmQZXDj_qSzLRuR4SrReBcXS-QGLklrMTqNhY6er0UEPbUOdkzL1ydZkZrc3loAEQr9eF9d2jA-pMM27EH_0LbMrsnX9jdvsuvpe97DlWMOxUzBmZ_izBnKsLarJQfj5-iagL60oOP_UxdWaA,,,,,True,True,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEqCD4Pz7uE4LonrcIU8BEPUxwtsHh9bdlukllsqaXnQepkkxH2hBdBxWNNDI9TMz7sjpNe_LueRJQ5d9E9gMcpw8j4dXBCupHDBtAERlusgooL6gcgm1k-DddFCJS_bkFJWMvOFr-ryu7sNiLGOZPjNiYKzSD682vQzh-aoYJN8vUFc7_5o-w=w92-h92-k-no,hotel,"[""hotel"", ""love_hotel""]","[""Hotel"", ""Love hotel""]",,
Khách sạn,Khách Sạn Cựu Kim Sơn,"305/8 Đ. Lê Văn Sỹ, Phường 1, Tân Bình, Thành phố Hồ Chí Minh 725000, Vietnam",Hotel,4.4,98.0,+84 28 3844 0864,https://www.facebook.com/CKSHotel/,,17547905700996509723,0x31752931bbe3c371:0xf386af4323f2f01b,,,,10.7947199,106.6668593,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x31752931bbe3c371%3A0xf386af4323f2f01b&engine=google_maps_photos&hl=en,ChIJccPjuzEpdTERG_DyI0OvhvM,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJccPjuzEpdTERG_DyI0OvhvM,5,,/g/1tj93xy6,,https://serpapi.com/search.json?data_id=0x31752931bbe3c371%3A0xf386af4323f2f01b&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/JupWEnicBcFLUoMwAADQE1FAIERnXLTBCBZpKWCxGwYhk4AhCT-h3NSDuPe93z82TWp80nXOrB2VknIyj2SopJiImHaV7HSqRk0Ncr3r-7C2PYZvPBOYU-e8EZiFpNXwywOKRVKEzSvJzRAQeOzbtPTsywGY0DcYXJc5KVrZJu-ravobTtjJcsd9eVUxjajis2XMsuJRlV9_Os9HJ9p8bJ9p4gWLd4T4CwTAYYOLYz7nwcEdVgf5oI_KJkNusc6d2W3IblIex0Uw8eICFH507meG0rp6E3WRPS_Q0JhpAO1bE_Ifs31VOw,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFZlUnFlg5Pze8ULej-FE2CQnS_LiGeX1L6e8KqjTaD4RB618H0h8xwuS_jojSMxpiqZFShO37sAaWpQgNgplu30uoclNcXWvmDHCOgiVzYTSDIwDK8Fb6I65hr7FQluXIB7rx5CH6qNaiUC7_xum1mzC4iTlQQ_Itl_R6pF95yPhCTdcJnd_U=w80-h106-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Aria Hotel Gò Vấp,"347 Đ. Thống Nhất, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",Hotel,4.4,41.0,+84 383 383 260,https://beacons.ai/ariahotelhcm,,16058991788419972442,0x31752934897ed27d:0xdedcfff287affd5a,,,,10.8411025,106.6647678,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x31752934897ed27d%3A0xdedcfff287affd5a&engine=google_maps_photos&hl=en,ChIJfdJ-iTQpdTERWv2vh_L_3N4,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJfdJ-iTQpdTERWv2vh_L_3N4,6,,/g/11ygl45rm3,,https://serpapi.com/search.json?data_id=0x31752934897ed27d%3A0xdedcfff287affd5a&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/kP0ZLXicBcFbjoIwFADQFV0REZRJ5oOnRZgQdSjKjwFSKQiUsVWge3QB7mbO-bypEAP_UpSWaouKsaolT04eJesF6cWiZJ1SDRxKDlyxELZGMtyPaynCKffwyOZLWviG7Td6cT0TyY1umuzTKyqXGIVGqMe3LWolh9t584NtWYHMiuGpz4DCQ23u8Bw4iZ-jvfnIOLyChEWRu_as5ledVoHmqNQ7xfHh7-h1rp7uSEKS-tq4bWrU2l4WOY2-R1XbAjVXcIee_QM94Ub4,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkR4ztKxaEVwoyYWbF6BFj5b_Xezs6mxxBSvLc0VHK6K5Of8Hlzs-fX7MVBzg-zZbpu5y-HKQi9GVyICUFaHJ9rZs-vIUoLLD4EAjT1x2I3C1hESOOQqREmD5WGeUeUi_jDlW6i3JzbahL=w138-h92-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Thai Dat Hotel,"750A/9 Nguyễn Kiệm, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",Hotel,3.5,69.0,+84 903 380 858,,,6890660287065030744,0x317528dfb2bac9e3:0x5fa08b05d6670058,,,,10.810638,106.679021,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x317528dfb2bac9e3%3A0x5fa08b05d6670058&engine=google_maps_photos&hl=en,ChIJ48m6st8odTERWABn1gWLoF8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ48m6st8odTERWABn1gWLoF8,7,,/g/11b6dd9158,,https://serpapi.com/search.json?data_id=0x317528dfb2bac9e3%3A0x5fa08b05d6670058&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/8ffn_HicBcHbDoIgAADQLyIx7209QFpa6zaJfGsqhMsCEsr1hX1Df9M5v29nrTYzx7l33kQoJe78ZfjQKmm5tJNWPRyhDWgNMA7KKRq5zj74pNOAuv77gnSCz4cuK1mFUrqK26GvXJozcM3ECAMEgtU2HwuJOQ3WpwZZWkJIMlbJcL-zzyTZHfE67smLwA3cFEOp3KgOj4NkMLrYKZs2hcZVLCKCfe0das_H3o2TRb1E8zGGoHNhCHog1R9zXUHV,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEyBUpD5V14v_Ap9BWPhESdXADVG8crkX1VHd-fEgw05A-5GMHwInBeV5JUbAtVS00TEdXn6ONtq99NQBJ8kTuT0K0KIrSo17a6Qrnd07_t2d2bIpBX8g7TB4p3Pa34B3jeTCaFA=w80-h106-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Hotel Biển Sao 2,"635 Đ. Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,4.2,152.0,+84 908 683 638,,,4804105452724240715,0x31752917fa735035:0x42ab9c74bd25414b,,,,10.8271197,106.717667,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x31752917fa735035%3A0x42ab9c74bd25414b&engine=google_maps_photos&hl=en,ChIJNVBz-hcpdTERS0ElvXScq0I,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNVBz-hcpdTERS0ElvXScq0I,8,,/g/11lcbj0ngt,,https://serpapi.com/search.json?data_id=0x31752917fa735035%3A0x42ab9c74bd25414b&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/zMkutnicDc5RboIwGADgE1Uq6tAlPoAyBWNJBnSxL8bWSovYIv2F6P08xG6zfSf4ft8KoHWfnteoyaiytmrkw8lOWAPSwEjYm1e1DgmHnBduaTjIe07P8AS18EnKu3z_c1i0fDWNkoA1yZl8MfJMaj4jUoYfB-fSADJL1wW7bptACStVrCArapqCXj3IvjTROPh-ZXHlz017vPWby1EX8x5YruKJ0Plpx4uy1xjreuCYXUpLx6xbDj7G6D-BrsjYPy9fRbg,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSVdtyth92NJbrSMWY9pbC4BI7ZlIdNFZNyIjb5NeeA6YssJ7tOoVDTZkHl7hcoehEhtOTjVJtiCuNMUnB17RzOEg28np_mvGf_iT8vtZShE3ciSaKbTUvi00ijwb0ZfUoV1Zr=w200-h92-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Khách sạn Thành Tài,"17 Đ. Trần Thái Tông, Phường 15, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,4.2,318.0,+84 28 6290 6555,https://www.thanhtaihotel1.com/vi/,,8671037387476713879,0x317529a24e591155:0x7855b69012ae4197,,"[{""crowd"": [""LGBTQ+ friendly""]}]",,10.8198416,106.6316012,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x317529a24e591155%3A0x7855b69012ae4197&engine=google_maps_photos&hl=en,ChIJVRFZTqIpdTERl0GuEpC2VXg,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVRFZTqIpdTERl0GuEpC2VXg,9,,/g/11j3s5x527,,https://serpapi.com/search.json?data_id=0x317529a24e591155%3A0x7855b69012ae4197&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/y3xS7XicBcFZcoIwAADQE0WSUqjpTD_UylIx4mh19IdJQ5qwlJCFIT2hZ-ht-t7fQzo32tcg6GW4EEqJnk-WG6YGxwe3YOonEKMFzAIbrLLLauYmE_40DQf6zPBtj9PS4_cC7o1Or6rzya4ZPYkOcYUwab6vcgOXhWBp1dK1Dj3pZ_yFPvLt3dhzF-ktS5oQTX3JaiJkW7Ea-mOp26jw51xTTUdyupkXdDEyXme_NGHuM095XO-Ob_MSAomeIOjAoP4BjndFyQ,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHgxSunOa4c9YM9GPx9DL0MrqGWokxFKipxN5O6_19NifWhC08LgcG_jaBq3xNlw9b1JIEZrsTk5qEcFi31ulPcdNghj_cd0xQPqj5LxTIqaqapNSYr71Vrh6BHyaFctUIGe6dKQ=w80-h120-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Yen Nam Hotel Hoang Van Thu by THC Group,"197A Đ. Hoàng Văn Thụ, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,3.8,91.0,+84 909 531 229,,,9962441112708589881,0x31752928f772caf5:0x8a41b368a2be2939,,,,10.7996143,106.6731792,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x31752928f772caf5%3A0x8a41b368a2be2939&engine=google_maps_photos&hl=en,ChIJ9cpy9ygpdTEROSm-omizQYo,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9cpy9ygpdTEROSm-omizQYo,10,,/g/11jgcdsq89,,https://serpapi.com/search.json?data_id=0x31752928f772caf5%3A0x8a41b368a2be2939&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/dkT5J3icBcFLUoMwAADQE6VAASnOuKhUTDuhDZT_xmEACb8kEmigN_UmLn3v94_MMxevijIQfdcw1gz1IuqpZHSu6bwr2ag0XAA-sXVTjqgyTgQOaIltj4RYg7AfHy_ioq4-0qhx-TnHX05WIl45ulO83xJ3DuK43FcH2NPRmro2yNOmiCPxqAPZ6bbq0XyTIIdYnA3sFyerPPIsvMubr5PsrtEEmqYPUB3wsYUfi-2tU6o5afHEn910ZS2uSof3UQi-ieXhK0JJmxeJuRGpRovLZU9oJBqXPan_JjX9AIi9Bz2g7B_ORVcb,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHlLuV9MhTP1HHkmv6sJ0xQL1n4JqIV_CYcLpdC3CaBOWFtRVVc2d8Hknm7rjiRZXgaVUsveRwj390MnZyw-ZHPsI4PQaD7cApYTSwOQ3hYS1nWH55Q-LeRpmiHEu9MxrX1CXazPGjrNoiPdcCpkUT-fh7MPNLLWiZaW5yhw0UuFpwkhnUsgFoznQ=w138-h92-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,OYO 1243 Cam Tho Hotel,"715000, Duong 51, Phuong 14, Quan Go Vap Ho Chi Minh City South Vietnam, Thành phố Hồ Chí Minh 715000, Vietnam",Hotel,1.0,2.0,+84 28 4458 1611,https://www.oyorooms.com/242782/,,16517459220799803400,0x3175299a9a3a1307:0xe539cda5e7c5d008,,,,10.846657,106.6424752,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x3175299a9a3a1307%3A0xe539cda5e7c5d008&engine=google_maps_photos&hl=en,ChIJBxM6mpopdTERCNDF56XNOeU,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBxM6mpopdTERCNDF56XNOeU,11,,/g/11vy677y30,,https://serpapi.com/search.json?data_id=0x3175299a9a3a1307%3A0xe539cda5e7c5d008&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/U8jAo3icHc3bDcIgFADQbfgTaDWtmhBjjCb-doGGUgQaHlegRV3GudxG4wLnfN46Z0h7QlKOUubFyALmIW1aAccqBGUlB5OwCI4sFcl6doPnxh6A-2BGdunOUwOn2E09QHBXP7_gfkRi6IU10meWJI9CY1V-YgwjVpBQYVuKNNvV6MkLq1u8aZt1i8BkoRlF_-QWFlZR-gV-tDoc,,,,,,,,,,,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FREj6pCrRj_ppomInuzpqA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=27.47637&pitch=0&thumbfov=100,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Hotel Mỹ Hằng,"46/11 Đ. Nhiêu Tứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,4.0,11.0,+84 396 885 062,,,15986190833171184256,0x3175290073e3c6d1:0xddda5bdd42c63a80,,,,10.8004181,106.6886644,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x3175290073e3c6d1%3A0xddda5bdd42c63a80&engine=google_maps_photos&hl=en,ChIJ0cbjcwApdTERgDrGQt1b2t0,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0cbjcwApdTERgDrGQt1b2t0,12,,/g/11yrwtcr6q,,https://serpapi.com/search.json?data_id=0x3175290073e3c6d1%3A0xddda5bdd42c63a80&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/X80KgnicBcHhcoIgAADgJyINtXm72w9kJqlbs0us_nBJDAqFTJf6kHuAvc2-7-9XDcO9f3WcRnkLaa1sxE8vHtyaQZhhwW3ryHsPeA96BxGKRtFdWKinFp-jwbpzYevqfY1SOCWHuaxDvipQtbv6In-OKfUxZDeVEbg9tO5HtGUVDiT6DmN5ScvNvLE4CRCt1aw_82kdsKP_XDXjPvrqePXywDrbG--cm9inRSIJvZW4JacYMNFdiYaBB7O3MXSBWsIl0MDYf-jSRhk,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqd_8kxmCaBto0yQobWDFAJ2xGXyUb8c6QAWRi4eLvwJV4C2_jhKH2OXm0MBO_WC5gAf8EgdJUIyIoCG5AVbhykNLxF5_Y4v6lwTBPqcW7rCkKTn3aLnE4VQGgHVjUCmHZE-_eqiHk2532K=w80-h121-k-no,hotel,"[""hotel""]","[""Hotel""]",,
Khách sạn,Camila Hotel,"3 Sông Đà, Phường 2, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",Hotel,4.1,234.0,+84 28 3547 0486,https://camilahotel.com/,,2126532132949599441,0x31752924b46da11f:0x1d82f5b543ea24d1,"Casual hotel with free breakfast & Wi-Fi. Bright rooms with minibars in a straightforward hotel, plus free breakfast, parking & Wi-Fi.",,,10.8064486,106.6649036,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x31752924b46da11f%3A0x1d82f5b543ea24d1&engine=google_maps_photos&hl=en,ChIJH6FttCQpdTER0STqQ7X1gh0,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH6FttCQpdTER0STqQ7X1gh0,13,,/g/11b_1nd8h6,,https://serpapi.com/search.json?data_id=0x31752924b46da11f%3A0x1d82f5b543ea24d1&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/QbWZf3icBcFtDoIgAADQE6GFy2lbP8ytDCX70lp_XDHBRIVAI7tgZ-g2vff7Vn0v9dy2m8qxmBCsKQddKiK6vux6i4jWZlIDooG2gygPTKkygABavc2h0vGHhwVHXLGdB7MW0kSSIEXEc1AsEQVSt5dxm84KP6w_ibusaZRwD8IVvR3YxH09un3q4qevoouujy864GbGUJGQIqWSjGSza_CVPk5DIDK1Prs1nlJzH7AwOVuYqeOByoeAg078AYwDRmI,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU-J-JFxwRhsKzkC_kJkrgP82Um2fLpcAOJc83JKpJf-psmXyNO5_9CjzL6BjfHLk822FfaRg06vinQO6Mq9rHXsjSvfuMl5gJ_Lc_OfpcycIPlMZfiTuAoUrGW6jM1fwbuMowVg=w138-h92-k-no,hotel,"[""hotel"", ""restaurant""]","[""Hotel"", ""Restaurant""]",,
Khách sạn,The Roof Tiles Hostel,"10k Tran Huu Trang, W.11, Phu Nhuan Dist, Thành phố Hồ Chí Minh, Vietnam",Hotel,4.4,118.0,+84 843 475 097,,,15138486603390374408,0x317529cee017b3fd:0xd216b55bd017d208,,"[{""crowd"": [""LGBTQ+ friendly""]}]",,10.793734,106.675741,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x317529cee017b3fd%3A0xd216b55bd017d208&engine=google_maps_photos&hl=en,ChIJ_bMX4M4pdTERCNIX0Fu1FtI,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_bMX4M4pdTERCNIX0Fu1FtI,14,,/g/11txfppc3l,,https://serpapi.com/search.json?data_id=0x317529cee017b3fd%3A0xd216b55bd017d208&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/AYRfOXicBcFbcoIwFADQFUUo1IjO-BFfZawvpDz0x5kECFZCgHshZY_dQHfTc_5-S8QGFpZVle5Eai2rvIe8E7rGvMaJ0MqSDRABBCzmx8zkbfKFoznO-Q843tXwWB62GSt4aTs30Os7QLrqazeKOGuiVj2vozvQj1PEZmrnBMrxktsheJAhFvsh_SxeSbhzcdMQv6ePzcx0-zPzizD7Hlce54SqJ6ZsWol33Abh_IKCwjo-y5Z2p8yWS-PZpHyzKXmRWv8DGCdHJw,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWTtywM9bxs28RwbVgLEdAfbh02YsoCZssXBun3UUbApUqmiRy3v6GNUA7mF2Qm28WYLQ_-vVcJvXKfkWSF3tDp-Hu6_D7wrJOAHfSdjyB8bb-6mitXA5lc4tEQS9Ptc6sCVOgq6rNd0g=w80-h106-k-no,hotel,"[""hotel"", ""coffee_shop""]","[""Hotel"", ""Coffee shop""]",,
Khách sạn,The View - Bonita Signature Hotel,"352 Trường Sa, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",Hotel,2.8,128.0,+84 899 189 679,https://bonitahotel.com.vn/,,13946215762500784234,0x3175295d4fbdc2d9:0xc18ae95884d0106a,,,,10.7962606,106.6902145,,,,,,,,,,,,,,,,,,https://serpapi.com/search.json?data_id=0x3175295d4fbdc2d9%3A0xc18ae95884d0106a&engine=google_maps_photos&hl=en,ChIJ2cK9T10pdTERahDQhFjpisE,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2cK9T10pdTERahDQhFjpisE,15,,/g/11sj8zgw5m,,https://serpapi.com/search.json?data_id=0x3175295d4fbdc2d9%3A0xc18ae95884d0106a&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/l1K6e3icBcFtDoIgAADQE5Ff6aqtH1YmZjZnafOXEyRsBaiQlPfrEN2m937fVqlOrgzj2TozKgR9kpckAxZcEa5mWDCDdhJgCaThw8LXpEeoiSP32FhBkznmlEUqv_R81GZVxvv0jQEU9ORlenkLPk2PRjdHIGH4nOoNLNk8OaQ4HK7jncPSzpzLjk1VWQx7Ae36NNScjxM7Y5JvfRrvahSC7jFXk53roK8Kv7ZC73PYJmu9MEFrmS54AC7-GAtFPg,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbbdKI5Ld1EdR30zRItUTqnvw0_YKFPxc-HogN6Rw9fEydqbv5Ub-MmcSPwBHYm4MJPcGrWvinHY2R3TDmz_YVrFoH2aNrannvzmSceUCAgKDabG-pk4tz2UwEq_VAa1G6yJCM=w80-h105-k-no,hotel,"[""hotel""]","[""Hotel""]",,
